# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.0 1 exp/mono/10.mdl - |" "ark:gunzip -c exp/mono/fsts.2.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/2/utt2spk scp:data/train/split10/2/cmvn.scp scp:data/train/split10/2/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono/ali.2.gz" 
# Started at Mon Apr 29 15:17:37 AEST 2019
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.0 1 exp/mono/10.mdl - |' 'ark:gunzip -c exp/mono/fsts.2.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/2/utt2spk scp:data/train/split10/2/cmvn.scp scp:data/train/split10/2/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono/ali.2.gz' 
gmm-boost-silence --boost=1.0 1 exp/mono/10.mdl - 
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:93) Boosted weights for 3 pdfs, by factor of 1
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train/split10/2/utt2spk scp:data/train/split10/2/cmvn.scp scp:data/train/split10/2/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKLH0_SX177
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKLH0_SX267
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKLH0_SX357
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKLH0_SX447
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKLH0_SX87
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SI1117
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SI1747
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SI487
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SX161
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SX217
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SX366
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SX37
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FKSR0_SX397
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SI1339
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SI2161
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SI901
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SX181
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SX271
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SX361
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SX451
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAC0_SX91
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SI1464
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SI2094
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SI834
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SX114
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SX204
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SX24
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SX294
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLAG0_SX384
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SI1051
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SI1681
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SI2311
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SX151
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SX241
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SX331
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SX421
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLEH0_SX61
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SI1137
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SI1767
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SI507
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SX147
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SX237
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SX277
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SX417
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLET0_SX57
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SI1078
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SI1708
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SI2338
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SX178
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SX268
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SX358
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SX448
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJA0_SX88
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SI1516
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SI2146
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SI886
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SX166
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SX256
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SX346
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SX436
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJD0_SX76
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SI1611
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SI2241
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SI981
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SX171
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SX261
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SX351
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SX441
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLJG0_SX81
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SI1372
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SI2002
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SI742
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SX112
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SX22
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SX292
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SX336
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMC0_SX382
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SI1035
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SI1229
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SI2295
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SX135
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SX225
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SX315
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SX405
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMK0_SX45
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SI1287
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SI1917
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SI657
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SX117
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SX171
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SX207
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SX297
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLOD0_SX387
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SI1070
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SI1700
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SI2330
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SX170
LOG (apply-cmvn[5.5.294-06484]:main():apply-cmvn.cc:162) Applied cepstral mean normalization to 120 utterances, errors on 0
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SX260
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SX350
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SX440
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLTM0_SX80
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:135) Overall log-likelihood per frame is -102.144 over 36837 frames.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:137) Retried 0 out of 120 utterances.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:139) Done 120, errors on 0
# Accounting: time=1 threads=1
# Ended (code 0) at Mon Apr 29 15:17:38 AEST 2019, elapsed time 1 seconds
