# build-tree --verbose=1 --max-leaves=2500 --cluster-thresh=-1 exp/tri2/treeacc data/lang/phones/roots.int exp/tri2/questions.qst data/lang/topo exp/tri2/tree 
# Started at Mon Apr 29 16:37:12 AEST 2019
#
build-tree --verbose=1 --max-leaves=2500 --cluster-thresh=-1 exp/tri2/treeacc data/lang/phones/roots.int exp/tri2/questions.qst data/lang/topo exp/tri2/tree 
LOG (build-tree[5.5.294-06484]:main():build-tree.cc:104) Number of separate statistics is 29877
LOG (build-tree[5.5.294-06484]:BuildTree():build-tree.cc:161) BuildTree: before building trees, map has 48 leaves.
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 486, low count 8
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 499, low count 12
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 500, low count 40
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 503, low count 13
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 504, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 509, low count 82
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 515, low count 9
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 516, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 518, low count 25
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 519, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 525, low count 95
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 529, low count 12
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 530, low count 87
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 531, low count 79
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 534, low count 80
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 539, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 547, low count 43
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 548, low count 68
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 553, low count 29
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 554, low count 9
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 556, low count 18
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 568, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 569, low count 6
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 572, low count 25
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 573, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 575, low count 73
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 576, low count 11
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 578, low count 18
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 587, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 589, low count 88
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 602, low count 27
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 616, low count 77
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 618, low count 83
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 620, low count 56
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 621, low count 26
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 622, low count 8
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 623, low count 46
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 624, low count 8
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 627, low count 87
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 635, low count 24
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 643, low count 82
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 646, low count 16
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 647, low count 13
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 651, low count 76
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 653, low count 78
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 660, low count 13
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 667, low count 30
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 668, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 669, low count 21
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 670, low count 97
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 671, low count 30
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 687, low count 18
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 688, low count 44
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 689, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 691, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 693, low count 91
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 696, low count 17
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 697, low count 44
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 698, low count 9
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 704, low count 97
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 708, low count 12
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 711, low count 66
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 714, low count 38
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 715, low count 21
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 723, low count 16
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 729, low count 37
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 733, low count 19
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 734, low count 26
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 735, low count 30
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 737, low count 50
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 739, low count 57
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 740, low count 12
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 742, low count 72
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 743, low count 28
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 745, low count 9
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 746, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 750, low count 33
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 754, low count 38
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 765, low count 12
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 768, low count 17
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 769, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 770, low count 59
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 771, low count 83
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 777, low count 29
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 779, low count 10
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 780, low count 80
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 789, low count 8
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 798, low count 64
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 802, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 804, low count 94
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 807, low count 20
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 809, low count 90
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 811, low count 40
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 814, low count 82
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 817, low count 94
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 818, low count 67
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 821, low count 17
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 823, low count 30
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 829, low count 7
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 836, low count 56
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 837, low count 10
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 838, low count 57
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 839, low count 72
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 843, low count 21
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 846, low count 11
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 853, low count 23
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 857, low count 16
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 861, low count 76
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 868, low count 9
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 872, low count 94
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 873, low count 93
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 875, low count 43
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 881, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 883, low count 43
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 886, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 889, low count 33
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 892, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 912, low count 13
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 914, low count 17
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 923, low count 69
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 926, low count 59
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 929, low count 72
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 930, low count 59
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 932, low count 51
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 933, low count 20
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 936, low count 7
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 939, low count 36
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 941, low count 72
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 944, low count 64
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 946, low count 7
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 955, low count 73
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 973, low count 25
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 976, low count 40
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 980, low count 86
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 982, low count 97
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 984, low count 31
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 986, low count 65
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 988, low count 81
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 992, low count 11
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 996, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1001, low count 75
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1010, low count 21
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1012, low count 93
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1014, low count 55
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1015, low count 82
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1016, low count 94
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1019, low count 13
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1021, low count 25
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1022, low count 88
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1035, low count 37
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1046, low count 67
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1052, low count 45
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1062, low count 98
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1065, low count 66
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1066, low count 44
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1071, low count 95
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1075, low count 34
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1077, low count 76
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1081, low count 80
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1082, low count 6
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1085, low count 29
