# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.0 1 exp/mono/26.mdl - |" "ark:gunzip -c exp/mono/fsts.1.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/1/utt2spk scp:data/train/split10/1/cmvn.scp scp:data/train/split10/1/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono/ali.1.gz" 
# Started at Mon Apr 29 16:34:09 AEST 2019
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.0 1 exp/mono/26.mdl - |' 'ark:gunzip -c exp/mono/fsts.1.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/1/utt2spk scp:data/train/split10/1/cmvn.scp scp:data/train/split10/1/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono/ali.1.gz' 
gmm-boost-silence --boost=1.0 1 exp/mono/26.mdl - 
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:93) Boosted weights for 3 pdfs, by factor of 1
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train/split10/1/utt2spk scp:data/train/split10/1/cmvn.scp scp:data/train/split10/1/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLKM0_SX116
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLKM0_SX260
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLKM0_SX350
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLKM0_SX440
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLKM0_SX80
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SI1243
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SI1873
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SI613
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SX163
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SX253
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SX343
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SX433
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FLMA0_SX73
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SI1160
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SI1790
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SI2264
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SX260
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SX3
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SX350
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SX440
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMBG0_SX80
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SI1254
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SI1884
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SI624
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SX174
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SX264
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SX354
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SX444
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMJF0_SX84
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SI1041
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SI1072
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SI1702
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SX172
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SX262
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SX352
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SX442
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FMKC0_SX82
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SI1522
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SI2152
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SI892
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SX172
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SX196
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SX262
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SX442
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNKL0_SX82
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SI1203
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SI573
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SI679
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SX123
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SX213
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SX303
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SX33
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FNTB0_SX393
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SI1471
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SI2101
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SI841
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SX121
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SX211
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SX301
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SX31
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAB1_SX391
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SI1921
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SI2011
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SI661
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SX121
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SX211
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SX301
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SX31
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAC0_SX391
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SI1054
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SI1684
LOG (apply-cmvn[5.5.294-06484]:main():apply-cmvn.cc:162) Applied cepstral mean normalization to 128 utterances, errors on 0
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SI2314
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SX154
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SX244
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SX334
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SX424
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) FPAF0_SX64
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:135) Overall log-likelihood per frame is -100.865 over 38996 frames.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:137) Retried 0 out of 128 utterances.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:139) Done 128, errors on 0
# Accounting: time=0 threads=1
# Ended (code 0) at Mon Apr 29 16:34:09 AEST 2019, elapsed time 0 seconds
