# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - |" "ark:gunzip -c exp/mono/fsts.8.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/8/utt2spk scp:data/train/split10/8/cmvn.scp scp:data/train/split10/8/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono/ali.8.gz" 
# Started at Mon Apr 29 16:34:14 AEST 2019
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - |' 'ark:gunzip -c exp/mono/fsts.8.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split10/8/utt2spk scp:data/train/split10/8/cmvn.scp scp:data/train/split10/8/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono/ali.8.gz' 
gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - 
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:93) Boosted weights for 3 pdfs, by factor of 1
LOG (gmm-boost-silence[5.5.294-06484]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train/split10/8/utt2spk scp:data/train/split10/8/cmvn.scp scp:data/train/split10/8/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAH1_SX239
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAH1_SX329
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAH1_SX419
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAH1_SX59
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SI1526
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SI2156
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SI896
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SX176
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SX266
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SX356
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SX446
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT0_SX86
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SI1073
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SI1703
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SI2333
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SX173
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SX263
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SX353
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SX443
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSAT1_SX83
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SI1007
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SI1637
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SI2267
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SX107
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SX17
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SX197
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SX287
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDB0_SX377
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SI1077
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SI1707
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SI2337
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SX177
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SX267
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SX357
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SX447
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSDS0_SX87
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SI1589
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SI2216
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SI2219
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SX149
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SX239
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SX329
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SX419
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSES0_SX59
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SI1216
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SI1738
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SI586
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SX136
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SX226
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SX316
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SX406
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSFH0_SX46
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SI1596
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SI2226
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SI966
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SX156
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SX246
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SX336
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SX426
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSJK0_SX66
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SI1907
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SI509
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SI647
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SX107
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SX17
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SX197
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SX287
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMC0_SX377
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SI1150
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SI1405
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SI775
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SX145
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SX235
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SX325
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SX415
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMR0_SX55
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SI1433
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SI2063
LOG (apply-cmvn[5.5.294-06484]:main():apply-cmvn.cc:162) Applied cepstral mean normalization to 128 utterances, errors on 0
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SI803
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SX173
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SX263
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SX353
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SX443
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:127) MSMS0_SX83
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:135) Overall log-likelihood per frame is -98.667 over 37489 frames.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:137) Retried 0 out of 128 utterances.
LOG (gmm-align-compiled[5.5.294-06484]:main():gmm-align-compiled.cc:139) Done 128, errors on 0
# Accounting: time=0 threads=1
# Ended (code 0) at Mon Apr 29 16:34:14 AEST 2019, elapsed time 0 seconds
